所在縣市,識別碼,栓位X坐標(TWD97),栓位Y坐標(TWD97),消防栓形態(種類編碼)
臺中市,4.62006E+20,217307.978,2673196.462,4
臺中市,4.62006E+20,217028.387,2673241.691,4
臺中市,4.62006E+20,217082.376,2673262.028,4
臺中市,4.62006E+20,217720.052,2673334.704,4
臺中市,4.62006E+20,217491.661,2673139.844,4
臺中市,4.62006E+20,217118.989,2673147.238,4
臺中市,4.62006E+20,216984.117,2673131.811,4
臺中市,4.62006E+20,217328.801,2673142.195,4
臺中市,4.62006E+20,217399.763,2673341.391,4
臺中市,4.62006E+20,217209.17,2673345.286,4
臺中市,4.62006E+20,217043.411,2673351.903,4
臺中市,4.62006E+20,216897.876,2673316.905,4
臺中市,4.62006E+20,216885.786,2673325.944,0
臺中市,4.62006E+20,217562.067,2673267.264,0
臺中市,4.62006E+20,217386.526,2673180.481,0
臺中市,4.62006E+20,217385.69,2673229.26,0
臺中市,4.62006E+20,217388.703,2673278.783,0
臺中市,4.62006E+20,217454.433,2673281.581,0
臺中市,4.62006E+20,217142.037,2673263.046,0
臺中市,4.62006E+20,217316.331,2673230.837,0
臺中市,4.62006E+20,217318.912,2673279.057,0
臺中市,4.62006E+20,217192.464,2673329.256,0
臺中市,4.62006E+20,217161.948,2673342.91,0
臺中市,4.62006E+20,217599.891,2673226.613,0
臺中市,4.62006E+20,217561.204,2673182.676,0
臺中市,4.62006E+20,217509.615,2673223.493,0
臺中市,4.62006E+20,213712.521,2674310.253,4
臺中市,4.62006E+20,213641.073,2674391.418,0
臺中市,4.62006E+20,214163.721,2673826.196,0
臺中市,4.62006E+20,214128.791,2673912.591,4
臺中市,4.62006E+20,214152.209,2673947.41,4
臺中市,4.62006E+20,214002.269,2674132.776,4
臺中市,4.62006E+20,213719.684,2674251.019,4
臺中市,4.62006E+20,213989.054,2674043.384,4
臺中市,4.62006E+20,213563.175,2674275,4
臺中市,4.62006E+20,213713.634,2674163.05,4
臺中市,4.62006E+20,213735.181,2674600.759,4
臺中市,4.62006E+20,213568.504,2674291.251,4
臺中市,4.62006E+20,213883.521,2674180.747,4
臺中市,4.62006E+20,213811.369,2674306.778,4
臺中市,4.62006E+20,213882.565,2674302.363,4
臺中市,4.62006E+20,213934.079,2674218.204,4
臺中市,4.62006E+20,213852.158,2674453.035,4
臺中市,4.62006E+20,213803.578,2674575.863,4
臺中市,4.62006E+20,213924.656,2674491.283,4
臺中市,4.62006E+20,214119.794,2674364.174,4
